heldout_oracle_group,target_id,method,oracle_candidate,oracle_group,oracle_tm_like,selected_top1_candidate,selected_top1_group,selected_best_in_top5_candidate,selected_best_group,best_of_5_tm_like,tm_like_regret,oracle_in_top5,feature_group
TS232,R1126,invariant_gbr,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS238_1,TS238,0.0467002928571716,0.3226314602338397,False,topology_only
TS232,R1126,invariant_rf,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS232_2,TS232,0.366865639910126,0.0024661131808852987,False,topology_only
TS232,R1126,invariant_pairwise,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS392_1,TS392,casp15_R1126TS392_1,TS392,0.0267781714698094,0.3425535816212019,False,topology_only
TS232,R1126,invariant_ensemble,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS238_1,TS238,0.0467002928571716,0.3226314602338397,False,topology_only
TS232,R1128,hybrid,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS163_1,TS163,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,topology_only
TS232,R1128,compact,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS163_1,TS163,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,topology_only
TS232,R1128,low_clash,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS029_1,TS029,casp15_R1128TS229_1,TS229,0.0582931867320877,0.5584514507609325,False,topology_only
TS232,R1128,contact,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS238_2,TS238,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,topology_only
TS232,R1128,invariant_ridge,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS131_2,TS131,casp15_R1128TS232_2,TS232,0.48976689771848,0.12697773977454024,False,topology_only
TS232,R1128,invariant_gbr,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS110_1,TS110,casp15_R1128TS229_2,TS229,0.0391927579631969,0.5775518795298233,False,topology_only
TS232,R1128,invariant_rf,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS110_2,TS110,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,topology_only
TS232,R1128,invariant_pairwise,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS392_2,TS392,casp15_R1128TS035_4,TS035,0.0202367360204667,0.5965079014725535,False,topology_only
TS232,R1128,invariant_ensemble,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS110_1,TS110,casp15_R1128TS229_2,TS229,0.0391927579631969,0.5775518795298233,False,topology_only
TS232,R1136,hybrid,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS238_1,TS238,0.0344501159144327,0.4244650735950296,False,topology_only
TS232,R1136,compact,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS470_4,TS470,0.0273228724751216,0.4315923170343407,False,topology_only
TS232,R1136,low_clash,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS029_1,TS029,casp15_R1136TS245_2,TS245,0.026782384047523,0.43213280546193933,False,topology_only
TS232,R1136,contact,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS238_1,TS238,0.0344501159144327,0.4244650735950296,False,topology_only
TS232,R1136,invariant_ridge,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS131_2,TS131,casp15_R1136TS238_3,TS238,0.0195181992837986,0.4393969902256637,False,topology_only
TS232,R1136,invariant_gbr,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS054_5,TS054,casp15_R1136TS232_2,TS232,0.1376868177125629,0.32122837179689945,False,topology_only
TS232,R1136,invariant_rf,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS119_1,TS119,0.1218668685660063,0.337048320943456,False,topology_only
TS232,R1136,invariant_pairwise,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS110_5,TS110,0.0250729712175763,0.433842218291886,False,topology_only
TS232,R1136,invariant_ensemble,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS232_2,TS232,0.1376868177125629,0.32122837179689945,False,topology_only
TS232,R1138,hybrid,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_3,TS238,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,topology_only
TS232,R1138,compact,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,topology_only
TS232,R1138,low_clash,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS029_1,TS029,casp15_R1138TS239_4,TS239,0.0322660694211106,0.1677247428630519,False,topology_only
TS232,R1138,contact,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS238_1,TS238,0.0537723825417439,0.14621842974241858,False,topology_only
TS232,R1138,invariant_ridge,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS238_1,TS238,0.0537723825417439,0.14621842974241858,False,topology_only
TS232,R1138,invariant_gbr,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS229_2,TS229,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,topology_only
TS232,R1138,invariant_rf,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS229_1,TS229,casp15_R1138TS238_2,TS238,0.0454936778031145,0.154497134481048,False,topology_only
TS232,R1138,invariant_pairwise,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS238_2,TS238,0.0454936778031145,0.154497134481048,False,topology_only
TS232,R1138,invariant_ensemble,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS229_1,TS229,casp15_R1138TS232_5,TS232,0.1928310009613776,0.007159811322784898,False,topology_only
TS285,R1116,hybrid,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS238_2,TS238,0.0529940161235115,0.02782416981939491,False,topology_only
TS285,R1116,compact,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS245_5,TS245,0.0216792294631136,0.05913895647979281,False,topology_only
TS285,R1116,low_clash,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS029_1,TS029,casp15_R1116TS029_1,TS029,0.0387984310738092,0.0420197548690972,False,topology_only
TS285,R1116,contact,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS238_2,TS238,0.0529940161235115,0.02782416981939491,False,topology_only
TS285,R1116,invariant_ridge,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS248_5,TS248,casp15_R1116TS054_4,TS054,0.0685719769892709,0.012246208953635512,False,topology_only
TS285,R1116,invariant_gbr,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS248_5,TS248,casp15_R1116TS232_5,TS232,0.0405792014197123,0.040238984523194105,False,topology_only
TS285,R1116,invariant_rf,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS232_5,TS232,casp15_R1116TS238_2,TS238,0.0529940161235115,0.02782416981939491,False,topology_only
TS285,R1116,invariant_pairwise,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS235_5,TS235,casp15_R1116TS235_5,TS235,0.0568951096984086,0.023923076244497805,False,topology_only
TS285,R1116,invariant_ensemble,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS232_5,TS232,casp15_R1116TS232_5,TS232,0.0405792014197123,0.040238984523194105,False,topology_only
TS128,R1149,hybrid,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS177_1,TS177,casp15_R1149TS235_4,TS235,0.0382510436755594,0.2085367183214897,False,contact_topology_only
TS128,R1149,compact,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS177_1,TS177,casp15_R1149TS248_1,TS248,0.0706908549370631,0.17609690705998599,False,contact_topology_only
TS128,R1149,low_clash,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS029_1,TS029,casp15_R1149TS239_4,TS239,0.0563144538836455,0.1904733081134036,False,contact_topology_only
TS128,R1149,contact,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS177_1,TS177,casp15_R1149TS235_4,TS235,0.0382510436755594,0.2085367183214897,False,contact_topology_only
TS128,R1149,invariant_ridge,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS229_5,TS229,casp15_R1149TS229_2,TS229,0.071597999623569,0.1751897623734801,False,contact_topology_only
TS128,R1149,invariant_gbr,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS081_1,TS081,casp15_R1149TS229_5,TS229,0.0665335867985272,0.1802541751985219,False,contact_topology_only
TS128,R1149,invariant_rf,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS081_1,TS081,casp15_R1149TS035_5,TS035,0.090663196938707,0.1561245650583421,False,contact_topology_only
TS128,R1149,invariant_pairwise,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS239_4,TS239,casp15_R1149TS229_5,TS229,0.0665335867985272,0.1802541751985219,False,contact_topology_only
TS128,R1149,invariant_ensemble,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS081_1,TS081,casp15_R1149TS035_5,TS035,0.090663196938707,0.1561245650583421,False,contact_topology_only
TS128,R1156,hybrid,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS177_1,TS177,casp15_R1156TS238_4,TS238,0.0333248825864672,0.23050568997503268,False,contact_topology_only
TS128,R1156,compact,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS177_1,TS177,casp15_R1156TS235_5,TS235,0.0404463493129894,0.22338422324851048,False,contact_topology_only
TS128,R1156,low_clash,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS029_1,TS029,casp15_R1156TS239_1,TS239,0.0533013756564594,0.2105291969050405,False,contact_topology_only
TS128,R1156,contact,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS177_1,TS177,casp15_R1156TS238_4,TS238,0.0333248825864672,0.23050568997503268,False,contact_topology_only
TS128,R1156,invariant_ridge,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS110_5,TS110,casp15_R1156TS054_2,TS054,0.0577848115373869,0.20604576102411298,False,contact_topology_only
TS128,R1156,invariant_gbr,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS128_5,TS128,casp15_R1156TS128_5,TS128,0.2638305725614999,0.0,True,contact_topology_only
TS128,R1156,invariant_rf,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS470_4,TS470,casp15_R1156TS470_4,TS470,0.0326289393515987,0.2312016332099012,False,contact_topology_only
TS128,R1156,invariant_pairwise,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS110_5,TS110,casp15_R1156TS128_5,TS128,0.2638305725614999,0.0,True,contact_topology_only
TS128,R1156,invariant_ensemble,casp15_R1156TS128_5,TS128,0.2638305725614999,casp15_R1156TS489_4,TS489,casp15_R1156TS128_5,TS128,0.2638305725614999,0.0,True,contact_topology_only
TS232,R1107,hybrid,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS285_3,TS285,casp15_R1107TS054_4,TS054,0.1191397753415253,0.1985130833032568,False,contact_topology_only
TS232,R1107,compact,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS285_3,TS285,casp15_R1107TS125_1,TS125,0.120924050831857,0.1967288078129251,False,contact_topology_only
TS232,R1107,low_clash,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS029_1,TS029,casp15_R1107TS287_4,TS287,0.1603577049038492,0.1572951537409329,False,contact_topology_only
TS232,R1107,contact,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS285_3,TS285,casp15_R1107TS054_4,TS054,0.1191397753415253,0.1985130833032568,False,contact_topology_only
TS232,R1107,invariant_ridge,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS076_2,TS076,casp15_R1107TS416_2,TS416,0.1180472486834488,0.1996056099613333,False,contact_topology_only
TS232,R1107,invariant_gbr,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS076_2,TS076,casp15_R1107TS232_2,TS232,0.2774254519771812,0.040227406667600885,False,contact_topology_only
TS232,R1107,invariant_rf,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS076_2,TS076,casp15_R1107TS076_2,TS076,0.0190979969846009,0.2985548616601812,False,contact_topology_only
TS232,R1107,invariant_pairwise,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS416_2,TS416,casp15_R1107TS054_5,TS054,0.1210796284014179,0.1965732302433642,False,contact_topology_only
TS232,R1107,invariant_ensemble,casp15_R1107TS232_1,TS232,0.3176528586447821,casp15_R1107TS076_2,TS076,casp15_R1107TS232_2,TS232,0.2774254519771812,0.040227406667600885,False,contact_topology_only
TS232,R1108,hybrid,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_4,TS385,casp15_R1108TS489_5,TS489,0.0832001107027511,0.2430420215906274,False,contact_topology_only
TS232,R1108,compact,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_4,TS385,casp15_R1108TS489_5,TS489,0.0832001107027511,0.2430420215906274,False,contact_topology_only
TS232,R1108,low_clash,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS029_1,TS029,casp15_R1108TS287_4,TS287,0.198204634662693,0.1280374976306855,False,contact_topology_only
TS232,R1108,contact,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS385_4,TS385,casp15_R1108TS489_5,TS489,0.0832001107027511,0.2430420215906274,False,contact_topology_only
TS232,R1108,invariant_ridge,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS229_5,TS229,casp15_R1108TS229_5,TS229,0.108500736342917,0.2177413959504615,False,contact_topology_only
TS232,R1108,invariant_gbr,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS125_2,TS125,casp15_R1108TS416_1,TS416,0.2514771608017921,0.0747649714915864,False,contact_topology_only
TS232,R1108,invariant_rf,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS131_4,TS131,casp15_R1108TS416_1,TS416,0.2514771608017921,0.0747649714915864,False,contact_topology_only
TS232,R1108,invariant_pairwise,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS229_5,TS229,casp15_R1108TS229_5,TS229,0.108500736342917,0.2177413959504615,False,contact_topology_only
TS232,R1108,invariant_ensemble,casp15_R1108TS232_4,TS232,0.3262421322933785,casp15_R1108TS125_2,TS125,casp15_R1108TS416_3,TS416,0.3037809031464024,0.022461229146976125,False,contact_topology_only
TS232,R1117,hybrid,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS238_2,TS238,0.099779745658967,0.26802828852516924,False,contact_topology_only
TS232,R1117,compact,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS235_1,TS235,0.1033781773707882,0.264429856813348,False,contact_topology_only
TS232,R1117,low_clash,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS029_1,TS029,casp15_R1117TS287_2,TS287,0.3261707138156676,0.04163732036846862,False,contact_topology_only
TS232,R1117,contact,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS238_2,TS238,0.099779745658967,0.26802828852516924,False,contact_topology_only
TS232,R1117,invariant_ridge,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS248_5,TS248,casp15_R1117TS238_2,TS238,0.099779745658967,0.26802828852516924,False,contact_topology_only
TS232,R1117,invariant_gbr,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS392_4,TS392,casp15_R1117TS416_1,TS416,0.2348177871408224,0.1329902470433138,False,contact_topology_only
TS232,R1117,invariant_rf,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS235_3,TS235,casp15_R1117TS238_2,TS238,0.099779745658967,0.26802828852516924,False,contact_topology_only
TS232,R1117,invariant_pairwise,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS238_2,TS238,casp15_R1117TS128_3,TS128,0.2699171656787787,0.0978908685053575,False,contact_topology_only
TS232,R1117,invariant_ensemble,casp15_R1117TS232_1,TS232,0.3678080341841362,casp15_R1117TS392_4,TS392,casp15_R1117TS439_2,TS439,0.188702398399472,0.1791056357846642,False,contact_topology_only
TS232,R1126,hybrid,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS470_5,TS470,0.0342285133130794,0.3351032397779319,False,contact_topology_only
TS232,R1126,compact,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS470_5,TS470,0.0342285133130794,0.3351032397779319,False,contact_topology_only
TS232,R1126,low_clash,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS029_1,TS029,casp15_R1126TS287_2,TS287,0.2112664927068006,0.1580652603842107,False,contact_topology_only
TS232,R1126,contact,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS238_1,TS238,0.0467002928571716,0.3226314602338397,False,contact_topology_only
TS232,R1126,invariant_ridge,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS131_2,TS131,casp15_R1126TS131_4,TS131,0.0034438644322594,0.3658878886587519,False,contact_topology_only
TS232,R1126,invariant_gbr,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS232_4,TS232,casp15_R1126TS232_4,TS232,0.3693317530910113,0.0,True,contact_topology_only
TS232,R1126,invariant_rf,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_3,TS238,casp15_R1126TS232_2,TS232,0.366865639910126,0.0024661131808852987,False,contact_topology_only
TS232,R1126,invariant_pairwise,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS238_1,TS238,casp15_R1126TS245_4,TS245,0.0560703297240799,0.3132614233669314,False,contact_topology_only
TS232,R1126,invariant_ensemble,casp15_R1126TS232_4,TS232,0.3693317530910113,casp15_R1126TS232_1,TS232,casp15_R1126TS232_4,TS232,0.3693317530910113,0.0,True,contact_topology_only
TS232,R1128,hybrid,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS163_1,TS163,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,contact_topology_only
TS232,R1128,compact,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS163_1,TS163,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,contact_topology_only
TS232,R1128,low_clash,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS029_1,TS029,casp15_R1128TS229_1,TS229,0.0582931867320877,0.5584514507609325,False,contact_topology_only
TS232,R1128,contact,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS238_2,TS238,casp15_R1128TS163_1,TS163,0.0557752659366336,0.5609693715563866,False,contact_topology_only
TS232,R1128,invariant_ridge,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS131_1,TS131,casp15_R1128TS229_5,TS229,0.0141593393539033,0.6025852981391169,False,contact_topology_only
TS232,R1128,invariant_gbr,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS110_2,TS110,casp15_R1128TS285_5,TS285,0.0265527844309286,0.5901918530620917,False,contact_topology_only
TS232,R1128,invariant_rf,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS110_1,TS110,casp15_R1128TS285_5,TS285,0.0265527844309286,0.5901918530620917,False,contact_topology_only
TS232,R1128,invariant_pairwise,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS131_1,TS131,casp15_R1128TS035_4,TS035,0.0202367360204667,0.5965079014725535,False,contact_topology_only
TS232,R1128,invariant_ensemble,casp15_R1128TS232_1,TS232,0.6167446374930202,casp15_R1128TS110_2,TS110,casp15_R1128TS285_5,TS285,0.0265527844309286,0.5901918530620917,False,contact_topology_only
TS232,R1136,hybrid,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS238_1,TS238,0.0344501159144327,0.4244650735950296,False,contact_topology_only
TS232,R1136,compact,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS470_4,TS470,0.0273228724751216,0.4315923170343407,False,contact_topology_only
TS232,R1136,low_clash,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS029_1,TS029,casp15_R1136TS245_2,TS245,0.026782384047523,0.43213280546193933,False,contact_topology_only
TS232,R1136,contact,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS238_3,TS238,casp15_R1136TS238_1,TS238,0.0344501159144327,0.4244650735950296,False,contact_topology_only
TS232,R1136,invariant_ridge,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS131_3,TS131,casp15_R1136TS238_3,TS238,0.0195181992837986,0.4393969902256637,False,contact_topology_only
TS232,R1136,invariant_gbr,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS054_5,TS054,casp15_R1136TS232_5,TS232,0.4102830184089134,0.048632171100548904,False,contact_topology_only
TS232,R1136,invariant_rf,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS054_5,TS054,casp15_R1136TS232_2,TS232,0.1376868177125629,0.32122837179689945,False,contact_topology_only
TS232,R1136,invariant_pairwise,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS110_5,TS110,casp15_R1136TS416_4,TS416,0.026290415108103,0.4326247744013593,False,contact_topology_only
TS232,R1136,invariant_ensemble,casp15_R1136TS232_3,TS232,0.4589151895094623,casp15_R1136TS054_5,TS054,casp15_R1136TS232_2,TS232,0.1376868177125629,0.32122837179689945,False,contact_topology_only
TS232,R1138,hybrid,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_3,TS238,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,contact_topology_only
TS232,R1138,compact,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,contact_topology_only
TS232,R1138,low_clash,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS029_1,TS029,casp15_R1138TS239_4,TS239,0.0322660694211106,0.1677247428630519,False,contact_topology_only
TS232,R1138,contact,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS238_1,TS238,0.0537723825417439,0.14621842974241858,False,contact_topology_only
TS232,R1138,invariant_ridge,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS238_2,TS238,0.0454936778031145,0.154497134481048,False,contact_topology_only
TS232,R1138,invariant_gbr,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS232_5,TS232,casp15_R1138TS232_5,TS232,0.1928310009613776,0.007159811322784898,False,contact_topology_only
TS232,R1138,invariant_rf,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS128_1,TS128,casp15_R1138TS232_5,TS232,0.1928310009613776,0.007159811322784898,False,contact_topology_only
TS232,R1138,invariant_pairwise,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS238_4,TS238,casp15_R1138TS229_2,TS229,0.0376323810511412,0.1623584312330213,False,contact_topology_only
TS232,R1138,invariant_ensemble,casp15_R1138TS232_4,TS232,0.1999908122841625,casp15_R1138TS232_5,TS232,casp15_R1138TS232_5,TS232,0.1928310009613776,0.007159811322784898,False,contact_topology_only
TS285,R1116,hybrid,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS238_2,TS238,0.0529940161235115,0.02782416981939491,False,contact_topology_only
TS285,R1116,compact,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS245_5,TS245,0.0216792294631136,0.05913895647979281,False,contact_topology_only
TS285,R1116,low_clash,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS029_1,TS029,casp15_R1116TS029_1,TS029,0.0387984310738092,0.0420197548690972,False,contact_topology_only
TS285,R1116,contact,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS238_2,TS238,0.0529940161235115,0.02782416981939491,False,contact_topology_only
TS285,R1116,invariant_ridge,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS054_4,TS054,casp15_R1116TS054_4,TS054,0.0685719769892709,0.012246208953635512,False,contact_topology_only
TS285,R1116,invariant_gbr,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS232_5,TS232,0.0405792014197123,0.040238984523194105,False,contact_topology_only
TS285,R1116,invariant_rf,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS232_5,TS232,casp15_R1116TS229_5,TS229,0.0553408525001729,0.025477333442733507,False,contact_topology_only
TS285,R1116,invariant_pairwise,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS248_5,TS248,casp15_R1116TS054_4,TS054,0.0685719769892709,0.012246208953635512,False,contact_topology_only
TS285,R1116,invariant_ensemble,casp15_R1116TS285_5,TS285,0.0808181859429064,casp15_R1116TS177_1,TS177,casp15_R1116TS232_5,TS232,0.0405792014197123,0.040238984523194105,False,contact_topology_only
TS128,R1149,hybrid,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS177_1,TS177,casp15_R1149TS235_4,TS235,0.0382510436755594,0.2085367183214897,False,distance_shape_only
TS128,R1149,compact,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS177_1,TS177,casp15_R1149TS248_1,TS248,0.0706908549370631,0.17609690705998599,False,distance_shape_only
TS128,R1149,low_clash,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS029_1,TS029,casp15_R1149TS239_4,TS239,0.0563144538836455,0.1904733081134036,False,distance_shape_only
TS128,R1149,contact,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS177_1,TS177,casp15_R1149TS235_4,TS235,0.0382510436755594,0.2085367183214897,False,distance_shape_only
TS128,R1149,invariant_ridge,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS238_2,TS238,casp15_R1149TS238_2,TS238,0.0495053982107667,0.1972823637862824,False,distance_shape_only
TS128,R1149,invariant_gbr,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS470_1,TS470,casp15_R1149TS470_2,TS470,0.0523070141308802,0.1944807478661689,False,distance_shape_only
TS128,R1149,invariant_rf,casp15_R1149TS128_1,TS128,0.2467877619970491,casp15_R1149TS489_2,TS489,casp15_R1149TS489_2,TS489,0.0523070141308802,0.1944807478661689,False,distance_shape_only
